1ONBMX,A1WN7IMOBPKW3N,172.19.179.66,radioChoice: humanFacingDoor,trustRate1: 4,start: 2016-06-22 13:27:11.537915,1100000,trial1belief0:3.18407643058e-06,trial1belief1:0.149901194427,trial1belief2:0.398407961785,trial1belief3:0.448506767358,trial1belief4:0.00318089235415,firstFinish: 2016-06-22 13:28:29.477809,timeDelta: 77.939894,trustRate2: 5,round two,secondStart: 2016-06-22 13:28:38.939163,0,secondfinish: 2016-06-22 13:29:12.495954,timeDelta2: 33.556791,trial2belief0:3.18407643058e-06,trial2belief1:0.149901194427,trial2belief2:0.398407961785,trial2belief3:0.448506767358,trial2belief4:0.00318089235415,Trust,Female,62,Yes,I walked towards the door with the robot going through first.,It knew the best way to turn the talbe.,5,5,4,5,5,5,2,5,5,5,,,,
099TOE,A1FTIK4RG76B9X,172.19.179.66,radioChoice: humanFacingDoor,trustRate1: 3,start: 2016-06-22 13:30:59.586285,11100000,trial1belief0:7.50365784615e-06,trial1belief1:0.265033505628,trial1belief2:0.469917981429,trial1belief3:0.265033505628,trial1belief4:7.50365784615e-06,firstFinish: 2016-06-22 13:32:09.568687,timeDelta: 69.982402,trustRate2: 2,round two,secondStart: 2016-06-22 13:32:20.533073,0,secondfinish: 2016-06-22 13:32:48.596994,timeDelta2: 28.063921,trial2belief0:7.50365784615e-06,trial2belief1:0.265033505628,trial2belief2:0.469917981429,trial2belief3:0.265033505628,trial2belief4:7.50365784615e-06,Trust,Male,47,No,I wanted to go counterclockwise so it could be done quicker,because it is easier for HERB to move forward than backqward,3,2,3,4,4,3,4,3,2,4,,,,
M801YY,A13WFFPE9L1QAB,172.19.179.66,radioChoice: humanFacingRoom,trustRate1: 4,start: 2016-06-22 13:36:21.888663,0,trial1belief0:0.2,trial1belief1:0.2,trial1belief2:0.2,trial1belief3:0.2,trial1belief4:0.2,firstFinish: 2016-06-22 13:36:39.924523,timeDelta: 18.03586,trustRate2: 5,round two,secondStart: 2016-06-22 13:36:50.446232,0,secondfinish: 2016-06-22 13:37:19.789036,timeDelta2: 29.342804,trial2belief0:0.2,trial2belief1:0.2,trial2belief2:0.2,trial2belief3:0.2,trial2belief4:0.2,Trust,Male,26,Yes,none,It went by the owner's command,5,5,5,1,5,5,1,5,5,5,,,,
FX7Z3B,A2S4KHNF0FPO8R,172.19.179.66,radioChoice: humanFacingDoor,trustRate1: 3,start: 2016-06-22 13:30:44.349709,11100000,trial1belief0:7.50365784615e-06,trial1belief1:0.265033505628,trial1belief2:0.469917981429,trial1belief3:0.265033505628,trial1belief4:7.50365784615e-06,firstFinish: 2016-06-22 13:31:59.621129,timeDelta: 75.27142,trustRate2: 2,round two,secondStart: 2016-06-22 13:32:17.278339,100000,secondfinish: 2016-06-22 13:32:50.986084,timeDelta2: 33.707745,trial2belief0:1.50073156923e-08,trial2belief1:0.132781786319,trial2belief2:0.469917981429,trial2belief3:0.397285224936,trial2belief4:1.49923083766e-05,Trust,Male,57,No,HERB only worked in one direction, opposite to my original choice,HERB was either not programmed to react to my choices, or was only able to make one move.,2,2,2,4,4,2,4,4,3,3,,
M2A194,ACIHCWKHNFC7U,172.19.179.66,radioChoice: humanFacingDoor,trustRate1: 3,start: 2016-06-22 13:30:51.930203,100000,trial1belief0:0.0004,trial1belief1:0.1002,trial1belief2:0.2,trial1belief3:0.2998,trial1belief4:0.3996,firstFinish: 2016-06-22 13:31:27.295297,timeDelta: 35.365094,trustRate2: 3,round two,secondStart: 2016-06-22 13:31:36.477122,0,0,secondfinish: 2016-06-22 13:31:41.872899,timeDelta2: 5.395777,trial2belief0:0.0004,trial2belief1:0.1002,trial2belief2:0.2,trial2belief3:0.2998,trial2belief4:0.3996,0,0,0,Trust,Male,29,Yes,I followed all instructions,it is what it has been trained to do,3,3,4,3,2,2,3,3,3,3
RHEYKH,AASWAMYQ9PXMQ,172.19.179.66,radioChoice: humanFacingRoom,trustRate1: 3,start: 2016-06-22 13:27:29.960272,11100000,trial1belief0:7.50365784615e-06,trial1belief1:0.265033505628,trial1belief2:0.469917981429,trial1belief3:0.265033505628,trial1belief4:7.50365784615e-06,firstFinish: 2016-06-22 13:28:44.018371,timeDelta: 74.058099,trustRate2: 2,round two,secondStart: 2016-06-22 13:28:54.062520,100000,secondfinish: 2016-06-22 13:29:34.826896,timeDelta2: 40.764376,trial2belief0:1.50073156923e-08,trial2belief1:0.132781786319,trial2belief2:0.469917981429,trial2belief3:0.397285224936,trial2belief4:1.49923083766e-05,Trust,Female,42,No,Herb would not go the way I wanted to go.,Programming?,2,2,3,5,2,2,4,3,2,2,,,,
E195OJ,A3RWXZ29JSZHMY,172.19.179.66,radioChoice: humanFacingDoor,trustRate1: 3,start: 2016-06-22 13:37:55.354873,110100100,trial1belief0:7.50365784615e-06,trial1belief1:0.265033505628,trial1belief2:0.469917981429,trial1belief3:0.265033505628,trial1belief4:7.50365784615e-06,firstFinish: 2016-06-22 13:40:49.278996,timeDelta: 173.924123,trustRate2: 4,round two,secondStart: 2016-06-22 13:41:07.511986,10000,secondfinish: 2016-06-22 13:41:55.001449,timeDelta2: 47.489463,trial2belief0:7.50365784615e-06,trial2belief1:0.265033505628,trial2belief2:0.469917981429,trial2belief3:0.265033505628,trial2belief4:7.50365784615e-06,Trust,Female,51,No,I should have been turning right, but he was turning the same way so I had to change to the left.,He must be programmed that way.  ,3,3,3,5,4,3,2,4,4,4,,,
NE6AEF,A1II9190EBX78D,172.19.179.66,radioChoice: humanFacingRoom,trustRate1: 3,start: 2016-06-22 13:58:08.102677,1100000,trial1belief0:3.18407643058e-06,trial1belief1:0.149901194427,trial1belief2:0.398407961785,trial1belief3:0.448506767358,trial1belief4:0.00318089235415,firstFinish: 2016-06-22 13:59:13.906269,timeDelta: 65.803592,trustRate2: 4,round two,secondStart: 2016-06-22 13:59:24.563382,100000,secondfinish: 2016-06-22 13:59:57.632140,timeDelta2: 33.068758,trial2belief0:5.52706829351e-09,trial2belief1:0.0651814729682,trial2belief2:0.3457875559,trial2belief3:0.58351494592,trial2belief4:0.00551601968399,Trust,Female,37,No,it seemed like it would be easier to have me go out the door first but Herb always turned clockwise,it was programmed to do it that way,4,4,3,5,4,2,5,4,4,4,,,,
6HOPLJ,A30MJ6JMKVNOGS,172.19.179.66,radioChoice: humanFacingRoom,trustRate1: 5,start: 2016-06-22 13:28:18.367108,1100000,trial1belief0:3.18407643058e-06,trial1belief1:0.149901194427,trial1belief2:0.398407961785,trial1belief3:0.448506767358,trial1belief4:0.00318089235415,firstFinish: 2016-06-22 13:29:36.836151,timeDelta: 78.469043,trustRate2: 3,round two,secondStart: 2016-06-22 13:29:44.837813,100000,secondfinish: 2016-06-22 13:30:22.766388,timeDelta2: 37.928575,trial2belief0:5.52706829351e-09,trial2belief1:0.0651814729682,trial2belief2:0.3457875559,trial2belief3:0.58351494592,trial2belief4:0.00551601968399,Trust,Female,33,Yes,I wanted to be the one to walk backward and that is the way we did it,because it would be easier for him to walk forward,4,5,5,3,5,3,2,4,4,4,,,,
RC2XWV,A1TM0YUPC90UFZ,172.19.179.66,radioChoice: humanFacingRoom,trustRate1: 3,start: 2016-06-22 13:35:14.476005,1100000,trial1belief0:3.18407643058e-06,trial1belief1:0.149901194427,trial1belief2:0.398407961785,trial1belief3:0.448506767358,trial1belief4:0.00318089235415,firstFinish: 2016-06-22 13:36:09.830847,timeDelta: 55.354842,trustRate2: 4,round two,secondStart: 2016-06-22 13:36:14.522411,0,secondfinish: 2016-06-22 13:36:59.526439,timeDelta2: 45.004028,trial2belief0:3.18407643058e-06,trial2belief1:0.149901194427,trial2belief2:0.398407961785,trial2belief3:0.448506767358,trial2belief4:0.00318089235415,Trust,Male,23,Yes,na,Can't say,3,2,2,1,4,4,3,3,2,4,,,,
FJ7CNJ,A1A9QL8W3AIDQL,172.19.179.66,radioChoice: humanFacingDoor,trustRate1: 4,start: 2016-06-22 13:28:16.339842,1100000,trial1belief0:3.18407643058e-06,trial1belief1:0.149901194427,trial1belief2:0.398407961785,trial1belief3:0.448506767358,trial1belief4:0.00318089235415,firstFinish: 2016-06-22 13:29:22.896618,timeDelta: 66.556776,trustRate2: 5,round two,secondStart: 2016-06-22 13:29:33.309017,0,secondfinish: 2016-06-22 13:30:03.233863,timeDelta2: 29.924846,trial2belief0:3.18407643058e-06,trial2belief1:0.149901194427,trial2belief2:0.398407961785,trial2belief3:0.448506767358,trial2belief4:0.00318089235415,0,Trust,Male,26,No,All I did was click the same way to turn over and over again until we got it horizontal,It just calculated which way to spin and stuck with it,4,4,2,3,4,2,3,4,4,4,,,
EW9YQR,AKP8JDWC6AXQ9,172.19.179.66,radioChoice: humanFacingDoor,trustRate1: 4,start: 2016-06-22 13:31:00.844299,0,trial1belief0:0.2,trial1belief1:0.2,trial1belief2:0.2,trial1belief3:0.2,trial1belief4:0.2,firstFinish: 2016-06-22 13:31:39.531419,timeDelta: 38.68712,trustRate2: 4,round two,secondStart: 2016-06-22 13:31:49.897869,100000,secondfinish: 2016-06-22 13:32:23.456255,timeDelta2: 33.558386,trial2belief0:0.0004,trial2belief1:0.1002,trial2belief2:0.2,trial2belief3:0.2998,trial2belief4:0.3996,Trust,Male,47,Yes,I thought that Herb moving out the door would be the better option.,He was programmed to have a specific preference?,null,4,3,4,4,3,3,4,4,4,,,,
41QYIV,A17AF9I56P3RVV,172.19.179.66,radioChoice: humanFacingDoor,trustRate1: 3,start: 2016-06-22 13:30:31.358438,100000,trial1belief0:0.0004,trial1belief1:0.1002,trial1belief2:0.2,trial1belief3:0.2998,trial1belief4:0.3996,firstFinish: 2016-06-22 13:32:24.466229,timeDelta: 113.107791,trustRate2: 5,round two,secondStart: 2016-06-22 13:32:35.720104,1100000,secondfinish: 2016-06-22 13:33:27.468952,timeDelta2: 51.748848,trial2belief0:5.52706829351e-09,trial2belief1:0.0651814729682,trial2belief2:0.3457875559,trial2belief3:0.58351494592,trial2belief4:0.00551601968399,Trust,Male,55,Yes,They asked you to do some things before the actual test started and I did them.,It was programmed that way.,4,4,1,5,5,1,1,5,4,5,,,,
S2ZNMF,A3H68D36DLBFV7,172.19.179.66,radioChoice: humanFacingDoor,trustRate1: 4,start: 2016-06-22 13:53:05.567080,1100000,trial1belief0:3.18407643058e-06,trial1belief1:0.149901194427,trial1belief2:0.398407961785,trial1belief3:0.448506767358,trial1belief4:0.00318089235415,firstFinish: 2016-06-22 13:54:04.174176,timeDelta: 58.607096,trustRate2: 4,round two,secondStart: 2016-06-22 13:54:12.693274,100000,secondfinish: 2016-06-22 13:54:43.360990,timeDelta2: 30.667716,trial2belief0:5.52706829351e-09,trial2belief1:0.0651814729682,trial2belief2:0.3457875559,trial2belief3:0.58351494592,trial2belief4:0.00551601968399,Trust,Female,38,Yes,I was able to select the direction I originally planned to use.,I believe HERB was programmed to behave the way he did.,4,4,3,4,4,4,2,4,4,4,,,,
L5ODAQ,A2SO6K35NMGBB7,172.19.179.66,radioChoice: humanFacingRoom,trustRate1: 3,start: 2016-06-22 13:29:04.389316,0,trial1belief0:0.2,trial1belief1:0.2,trial1belief2:0.2,trial1belief3:0.2,trial1belief4:0.2,firstFinish: 2016-06-22 13:30:21.756794,timeDelta: 77.367478,trustRate2: 4,round two,secondStart: 2016-06-22 13:30:30.451845,0,secondfinish: 2016-06-22 13:30:53.951855,timeDelta2: 23.50001,trial2belief0:0.2,trial2belief1:0.2,trial2belief2:0.2,trial2belief3:0.2,trial2belief4:0.2,Trust,Male,36,Yes,I did as I said I wanted to do.,Because that's what I told it to do.,4,4,5,1,4,5,1,4,5,4,,,,
E4VB5Q,AT4ZV0FXEF8G8,172.19.179.66,radioChoice: humanFacingDoor,trustRate1: 4,start: 2016-06-22 13:28:29.979450,11100000,trial1belief0:7.50365784615e-06,trial1belief1:0.265033505628,trial1belief2:0.469917981429,trial1belief3:0.265033505628,trial1belief4:7.50365784615e-06,firstFinish: 2016-06-22 13:30:10.467896,timeDelta: 100.488446,trustRate2: 4,round two,secondStart: 2016-06-22 13:30:24.355912,0,secondfinish: 2016-06-22 13:31:01.350921,timeDelta2: 36.995009,trial2belief0:7.50365784615e-06,trial2belief1:0.265033505628,trial2belief2:0.469917981429,trial2belief3:0.265033505628,trial2belief4:7.50365784615e-06,Trust,Female,36,Yes,the pictures were opposite from the diagram; this threw me off for a few tries the first time,because it was told which way I intended to go,4,4,3,2,4,4,2,3,4,4,,,,
YMUT07,A2R40R4O6G0YBY,172.19.179.66,radioChoice: humanFacingDoor,trustRate1: 4,start: 2016-06-22 13:49:51.390938,10110000,trial1belief0:5.52706829351e-09,trial1belief1:0.0651814729682,trial1belief2:0.3457875559,trial1belief3:0.58351494592,trial1belief4:0.00551601968399,firstFinish: 2016-06-22 13:51:51.161833,timeDelta: 119.770895,trustRate2: 4,round two,secondStart: 2016-06-22 13:51:57.794162,0,secondfinish: 2016-06-22 13:52:44.019381,timeDelta2: 46.225219,trial2belief0:5.52706829351e-09,trial2belief1:0.0651814729682,trial2belief2:0.3457875559,trial2belief3:0.58351494592,trial2belief4:0.00551601968399,Trust,Female,30,No,I found it was easier to go through the door first.,I think it was acting based on its programmed commands.,4,4,3,5,5,4,2,5,5,5,,,,
T9BN6O,A3JMJJEK5ABTKW,172.19.179.66,radioChoice: humanFacingDoor,trustRate1: 5,start: 2016-06-22 13:26:03.372627,100000,trial1belief0:0.0004,trial1belief1:0.1002,trial1belief2:0.2,trial1belief3:0.2998,trial1belief4:0.3996,firstFinish: 2016-06-22 13:26:55.712039,timeDelta: 52.339412,trustRate2: 5,round two,secondStart: 2016-06-22 13:27:03.205372,1100000,secondfinish: 2016-06-22 13:27:50.620182,timeDelta2: 47.41481,trial2belief0:5.52706829351e-09,trial2belief1:0.0651814729682,trial2belief2:0.3457875559,trial2belief3:0.58351494592,trial2belief4:0.00551601968399,Trust,Female,20,No,i did not know where the door was located ,he could only go one way,5,5,5,5,5,5,1,5,5,5,,,,
F11IRG,A3OSGGY6DR0N72,172.19.179.66,radioChoice: humanFacingDoor,trustRate1: 3,start: 2016-06-22 13:27:20.259225,11100000,trial1belief0:7.50365784615e-06,trial1belief1:0.265033505628,trial1belief2:0.469917981429,trial1belief3:0.265033505628,trial1belief4:7.50365784615e-06,firstFinish: 2016-06-22 13:28:56.606252,timeDelta: 96.347027,trustRate2: 3,round two,secondStart: 2016-06-22 13:29:11.484466,0,secondfinish: 2016-06-22 13:30:23.734552,timeDelta2: 72.250086,trial2belief0:7.50365784615e-06,trial2belief1:0.265033505628,trial2belief2:0.469917981429,trial2belief3:0.265033505628,trial2belief4:7.50365784615e-06,Trust,Female,31,No,I wanted to turn the table so that HERB went out first but had to turn it so I went out first,It didn't understand what I wanted it to do,3,2,2,5,4,2,5,3,4,4,,,,
N3GL91,AALXMK1UP1DIK,172.19.179.66,radioChoice: humanFacingDoor,trustRate1: 3,start: 2016-06-22 13:27:16.950216,111000,trial1belief0:3.18407643058e-06,trial1belief1:0.149901194427,trial1belief2:0.398407961785,trial1belief3:0.448506767358,trial1belief4:0.00318089235415,firstFinish: 2016-06-22 13:28:36.912320,timeDelta: 79.962104,trustRate2: 3,round two,secondStart: 2016-06-22 13:28:47.561574,0,secondfinish: 2016-06-22 13:29:22.143332,timeDelta2: 34.581758,trial2belief0:3.18407643058e-06,trial2belief1:0.149901194427,trial2belief2:0.398407961785,trial2belief3:0.448506767358,trial2belief4:0.00318089235415,Trust,Male,44,Yes,i move furniture better if I am backwards.,He was programmed.,3,3,3,3,3,3,3,3,3,3,,,,
RN6WDV,A3F8G26PENQ6EO,172.19.179.66,radioChoice: humanFacingRoom,trustRate1: 4,start: 2016-06-22 13:27:40.374227,100000,trial1belief0:0.0004,trial1belief1:0.1002,trial1belief2:0.2,trial1belief3:0.2998,trial1belief4:0.3996,firstFinish: 2016-06-22 13:28:43.512057,timeDelta: 63.13783,trustRate2: 4,round two,secondStart: 2016-06-22 13:28:51.612799,100000,secondfinish: 2016-06-22 13:29:25.582123,timeDelta2: 33.969324,trial2belief0:5.34044680848e-07,trial2belief1:0.0335114372344,trial2belief2:0.133511170212,trial2belief3:0.299999732978,trial2belief4:0.532977125531,Trust,Female,26,No,Herb wouldn't turn the way I preferred,I guess he belieed that the way I wanted was best to get the job done,4,4,5,5,4,4,1,4,4,4,,,,
OQL98X,A1UL0HQUZQPMSX,172.19.179.66,radioChoice: humanFacingRoom,trustRate1: 3,start: 2016-06-22 13:33:35.618851,100000,trial1belief0:0.0004,trial1belief1:0.1002,trial1belief2:0.2,trial1belief3:0.2998,trial1belief4:0.3996,firstFinish: 2016-06-22 13:34:16.682829,timeDelta: 41.063978,trustRate2: 3,round two,secondStart: 2016-06-22 13:34:20.244407,100000,secondfinish: 2016-06-22 13:34:35.629386,timeDelta2: 15.384979,trial2belief0:5.34044680848e-07,trial2belief1:0.0335114372344,trial2belief2:0.133511170212,trial2belief3:0.299999732978,trial2belief4:0.532977125531,Trust,Male,23,Yes,na,Not sure,3,4,4,2,3,3,4,2,2,3,,,,
RLW901,ARF62PA4BQSTY,172.19.179.66,radioChoice: humanFacingDoor,trustRate1: 3,start: 2016-06-22 17:59:51.649607,100000,trial1belief0:0.0004,trial1belief1:0.1002,trial1belief2:0.2,trial1belief3:0.2998,trial1belief4:0.3996,firstFinish: 2016-06-22 18:00:49.951520,timeDelta: 58.301913,trustRate2: 4,round two,secondStart: 2016-06-22 18:00:55.795694,0,secondfinish: 2016-06-22 18:01:20.166463,timeDelta2: 24.370769,trial2belief0:0.0004,trial2belief1:0.1002,trial2belief2:0.2,trial2belief3:0.2998,trial2belief4:0.3996,Trust,Male,31,Yes,I started the way I thought was best to get the task done.,Whatever calculation herb did in his computers decided that it was best to turn the way he did to get to the door the quickest.,4,4,4,5,4,3,3,4,4,4,,,,
33Q9CH,A1TG8VC96HXTFM,172.19.179.66,radioChoice: humanFacingDoor,trustRate1: 3,start: 2016-06-22 17:58:20.802069,1100000,trial1belief0:3.18407643058e-06,trial1belief1:0.149901194427,trial1belief2:0.398407961785,trial1belief3:0.448506767358,trial1belief4:0.00318089235415,firstFinish: 2016-06-22 17:59:18.352382,timeDelta: 57.550313,trustRate2: 3,round two,secondStart: 2016-06-22 17:59:27.210488,100000,secondfinish: 2016-06-22 17:59:56.922575,timeDelta2: 29.712087,trial2belief0:5.52706829351e-09,trial2belief1:0.0651814729682,trial2belief2:0.3457875559,trial2belief3:0.58351494592,trial2belief4:0.00551601968399,Trust,Male,27,No,I always ended up with my back to the door because HERB didnt want to turn the way I did,Programming,3,3,3,4,4,2,4,4,4,4,,,,
IS239V,A2GKW1W3UCFAMK,172.19.179.66,radioChoice: humanFacingDoor,trustRate1: 3,start: 2016-06-22 17:58:00.152763,1100000,trial1belief0:3.18407643058e-06,trial1belief1:0.149901194427,trial1belief2:0.398407961785,trial1belief3:0.448506767358,trial1belief4:0.00318089235415,firstFinish: 2016-06-22 18:00:16.932806,timeDelta: 136.780043,trustRate2: 4,round two,secondStart: 2016-06-22 18:00:26.250465,0,secondfinish: 2016-06-22 18:00:52.657012,timeDelta2: 26.406547,trial2belief0:3.18407643058e-06,trial2belief1:0.149901194427,trial2belief2:0.398407961785,trial2belief3:0.448506767358,trial2belief4:0.00318089235415,Trust,Female,30,Yes,I followed my preference because I thought it would be the fastest. ,I think it can only turn one way. ,4,4,3,4,4,3,3,4,3,4,,,,
HL2B0R,A19KF02ULCISTQ,172.19.179.66,radioChoice: humanFacingDoor,trustRate1: 4,start: 2016-06-22 17:57:47.836977,11100000,trial1belief0:7.50365784615e-06,trial1belief1:0.265033505628,trial1belief2:0.469917981429,trial1belief3:0.265033505628,trial1belief4:7.50365784615e-06,firstFinish: 2016-06-22 17:58:58.079085,timeDelta: 70.242108,trustRate2: 2,round two,secondStart: 2016-06-22 17:59:06.559440,1.11111E+11,secondfinish: 2016-06-22 18:00:24.626125,timeDelta2: 78.066685,trial2belief0:1.547288033e-09,trial2belief1:0.611577189945,trial2belief2:0.380791559037,trial2belief3:0.00763124947118,trial2belief4:1.55349268901e-21,Trust,Male,56,Yes,yes Idid,Because it knew what we were trying to do. I distinctly remember that the instructions said move the table out the door on the left, not to arrange it parallel to the wall.,3,3,3,5,1,5,1,1,1,3,,,
HTZMTG,A14WLAP6TCEKO0,172.19.179.66,radioChoice: humanFacingRoom,trustRate1: 3,start: 2016-06-22 18:04:16.779538,100000,trial1belief0:0.0004,trial1belief1:0.1002,trial1belief2:0.2,trial1belief3:0.2998,trial1belief4:0.3996,firstFinish: 2016-06-22 18:05:12.496295,timeDelta: 55.716757,trustRate2: 4,round two,secondStart: 2016-06-22 18:05:18.864217,100000,secondfinish: 2016-06-22 18:05:58.326404,timeDelta2: 39.462187,trial2belief0:5.34044680848e-07,trial2belief1:0.0335114372344,trial2belief2:0.133511170212,trial2belief3:0.299999732978,trial2belief4:0.532977125531,Trust,Male,32,No,I had to follow the robot's preference.,It forces the person to pick a 'side',2,3,5,4,4,3,1,3,3,4,,,,
L09YLC,A1RILUP7EBYOQ1,172.19.179.66,radioChoice: humanFacingRoom,trustRate1: 3,start: 2016-06-22 17:57:08.570326,110000,trial1belief0:3.18407643058e-06,trial1belief1:0.149901194427,trial1belief2:0.398407961785,trial1belief3:0.448506767358,trial1belief4:0.00318089235415,firstFinish: 2016-06-22 17:57:59.651137,timeDelta: 51.080811,trustRate2: 3,round two,secondStart: 2016-06-22 17:58:06.262496,100000,secondfinish: 2016-06-22 17:58:39.458113,timeDelta2: 33.195617,trial2belief0:5.52706829351e-09,trial2belief1:0.0651814729682,trial2belief2:0.3457875559,trial2belief3:0.58351494592,trial2belief4:0.00551601968399,Trust,Male,22,Yes,I don't understand the question.,It understood the direction the table needed to be oriented.,3,3,3,3,4,3,2,3,3,4,,,,
2U95ID,A17J1CE7N49Z9D,172.19.179.66,radioChoice: humanFacingDoor,trustRate1: 3,start: 2016-06-22 18:07:41.922498,10110000,trial1belief0:5.52706829351e-09,trial1belief1:0.0651814729682,trial1belief2:0.3457875559,trial1belief3:0.58351494592,trial1belief4:0.00551601968399,firstFinish: 2016-06-22 18:09:17.647990,timeDelta: 95.725492,trustRate2: 3,round two,secondStart: 2016-06-22 18:09:28.540501,100000,secondfinish: 2016-06-22 18:10:00.262130,timeDelta2: 31.721629,trial2belief0:8.74430011186e-12,trial2belief1:0.0258322434138,trial2belief2:0.273532911407,trial2belief3:0.691916751735,trial2belief4:0.00871809343568,Trust,Male,23,Yes,not sure,not sure,3,3,3,3,3,3,3,3,3,3,,,,
GG6MH9,A3306V31RCNYIT,172.19.179.66,radioChoice: humanFacingDoor,trustRate1: 4,start: 2016-06-22 18:27:02.542522,100000,trial1belief0:0.0004,trial1belief1:0.1002,trial1belief2:0.2,trial1belief3:0.2998,trial1belief4:0.3996,firstFinish: 2016-06-22 18:28:01.808459,timeDelta: 59.265937,trustRate2: 5,round two,secondStart: 2016-06-22 18:28:11.170171,100000,secondfinish: 2016-06-22 18:28:42.919048,timeDelta2: 31.748877,trial2belief0:5.34044680848e-07,trial2belief1:0.0335114372344,trial2belief2:0.133511170212,trial2belief3:0.299999732978,trial2belief4:0.532977125531,Trust,Male,25,Yes,That was my original plan and I stuck with it.,Because it followed my lead ,5,5,5,1,5,5,1,4,4,4,,,,
M0T56Y,A1XLKP50VFNDGN,172.19.179.66,radioChoice: humanFacingRoom,trustRate1: 4,start: 2016-06-22 18:01:24.896757,0,trial1belief0:0.2,trial1belief1:0.2,trial1belief2:0.2,trial1belief3:0.2,trial1belief4:0.2,firstFinish: 2016-06-22 18:02:13.616536,timeDelta: 48.719779,trustRate2: 4,round two,secondStart: 2016-06-22 18:02:26.331227,1100000,secondfinish: 2016-06-22 18:03:15.144172,timeDelta2: 48.812945,trial2belief0:3.18407643058e-06,trial2belief1:0.149901194427,trial2belief2:0.398407961785,trial2belief3:0.448506767358,trial2belief4:0.00318089235415,Trust,Female,47,Yes,We did both tasks of turning the table after I chose the starting preference and that I would go out the door first.,Herb behaved the way that he was programmed to behave.,4,4,4,2,4,5,1,4,3,4,,,,
U4G49S,A26JRMEO37XT6Z,172.19.179.66,radioChoice: humanFacingDoor,trustRate1: 3,start: 2016-06-22 17:57:42.368174,1100000,trial1belief0:3.18407643058e-06,trial1belief1:0.149901194427,trial1belief2:0.398407961785,trial1belief3:0.448506767358,trial1belief4:0.00318089235415,firstFinish: 2016-06-22 17:59:01.949121,timeDelta: 79.580947,trustRate2: 4,round two,secondStart: 2016-06-22 17:59:12.635792,0,secondfinish: 2016-06-22 17:59:43.589286,timeDelta2: 30.953494,trial2belief0:3.18407643058e-06,trial2belief1:0.149901194427,trial2belief2:0.398407961785,trial2belief3:0.448506767358,trial2belief4:0.00318089235415,Trust,Male,57,No,I had to switch to the other direction to work with Herb,I do not know,4,2,2,4,4,2,4,4,4,4,,,,
41523D,A2R9MIRIP29431,172.19.179.66,radioChoice: humanFacingRoom,trustRate1: 4,start: 2016-06-22 17:56:15.049415,100000,trial1belief0:0.0004,trial1belief1:0.1002,trial1belief2:0.2,trial1belief3:0.2998,trial1belief4:0.3996,firstFinish: 2016-06-22 17:57:27.451752,timeDelta: 72.402337,trustRate2: 4,round two,secondStart: 2016-06-22 17:57:34.651602,100000,secondfinish: 2016-06-22 17:58:22.725163,timeDelta2: 48.073561,trial2belief0:5.34044680848e-07,trial2belief1:0.0335114372344,trial2belief2:0.133511170212,trial2belief3:0.299999732978,trial2belief4:0.532977125531,Trust,Female,31,Yes,not sure what you area asking,i have no idea,4,3,3,3,3,3,3,3,3,4,,,,
YRBI56,AAJ4PC076B9TA,172.19.179.66,radioChoice: humanFacingDoor,trustRate1: 3,start: 2016-06-22 17:56:01.013244,1100000,trial1belief0:3.18407643058e-06,trial1belief1:0.149901194427,trial1belief2:0.398407961785,trial1belief3:0.448506767358,trial1belief4:0.00318089235415,firstFinish: 2016-06-22 17:56:55.063613,timeDelta: 54.050369,trustRate2: 2,round two,secondStart: 2016-06-22 17:57:05.506551,0,secondfinish: 2016-06-22 17:57:34.060852,timeDelta2: 28.554301,trial2belief0:3.18407643058e-06,trial2belief1:0.149901194427,trial2belief2:0.398407961785,trial2belief3:0.448506767358,trial2belief4:0.00318089235415,Trust,Female,34,No,I wanted to walk forward but after trying several times to rotate the table so I would walk forwards, the robot did not adjust his turning so I changed my mind and went backwards.,Programmed to only turn one way maybe?,2,2,2,5,3,1,5,3,3,3,,,
4GFGBP,A3TQKAOIJSPPRB,172.19.179.66,radioChoice: humanFacingDoor,trustRate1: 4,start: 2016-06-22 17:57:15.235507,1100000,trial1belief0:3.18407643058e-06,trial1belief1:0.149901194427,trial1belief2:0.398407961785,trial1belief3:0.448506767358,trial1belief4:0.00318089235415,firstFinish: 2016-06-22 17:58:10.787741,timeDelta: 55.552234,trustRate2: 4,round two,secondStart: 2016-06-22 17:58:17.973286,100000,secondfinish: 2016-06-22 17:58:50.492784,timeDelta2: 32.519498,trial2belief0:5.52706829351e-09,trial2belief1:0.0651814729682,trial2belief2:0.3457875559,trial2belief3:0.58351494592,trial2belief4:0.00551601968399,Trust,Male,31,No,Was not allowed,Couldn't complete move,4,4,4,5,4,3,4,2,4,4,,,,
